t_ns,t_s,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z
1772565813570776376,211.531410176,0.9808857440948486,0.0,0.0,0.0,0.0,-1.0
1772565813577791040,211.538424832,0.9808857440948486,0.0,0.0,0.0,0.0,-1.0
1772565813578193483,211.538827264,0.9457734227180481,0.0,0.0,0.0,0.0,-1.0
1772565813586542418,211.547176192,0.9457734227180481,0.0,0.0,0.0,0.0,-1.0
1772565813586903056,211.547536896,0.6950718760490417,0.0,0.0,0.0,0.0,-1.0
1772565813593960144,211.554594048,0.6950718760490417,0.0,0.0,0.0,0.0,-1.0
1772565813594448395,211.55508224,0.6736767888069153,0.0,0.0,0.0,0.0,-1.0
1772565813603326881,211.563960832,0.6736767888069153,0.0,0.0,0.0,0.0,-1.0
1772565813603838665,211.564472576,0.45410415530204773,0.0,0.0,0.0,0.0,-1.0
1772565813609022222,211.569656064,0.4313598573207855,0.0,0.0,0.0,0.0,-1.0
1772565813617507437,211.578141184,0.4313598573207855,0.0,0.0,0.0,0.0,-1.0
1772565813617843462,211.578477312,0.2158670574426651,0.0,0.0,0.0,0.0,-1.0
1772565813625938707,211.586572544,0.2158670574426651,0.0,0.0,0.0,0.0,-1.0
1772565813626413762,211.58704768,0.19042424857616425,0.0,0.0,0.0,0.0,-1.0
1772565813634340688,211.594974464,0.19042424857616425,0.0,0.0,0.0,0.0,-1.0
1772565813634543232,211.59517696,0.15075019001960754,0.0,0.0,0.0,0.0,-1.0
1772565813641469631,211.602103552,0.15075019001960754,0.0,0.0,0.0,0.0,-1.0
1772565813641733454,211.602367232,0.11467409878969193,0.0,0.0,0.0,0.0,-1.0
1772565813649166981,211.60980096,0.11467409878969193,0.0,0.0,0.0,0.0,-1.0
1772565813649689060,211.610322944,0.08258147537708282,0.0,0.0,0.0,0.0,-1.0
1772565813657613300,211.618247168,0.08258147537708282,0.0,0.0,0.0,0.0,-1.0
1772565813658064828,211.618698752,0.05286609008908272,0.0,0.0,0.0,0.0,-1.0
1772565813665484638,211.6261184,0.05286609008908272,0.0,0.0,0.0,0.0,-1.0
1772565813665805428,211.626439168,0.02382531762123108,0.0,0.0,0.0,0.0,-1.0
1772565813673057611,211.633691392,-0.0,0.0,0.0,0.0,0.0,-1.0
1772565813729374840,211.690008576,-0.0,0.0,0.0,0.0,0.0,-1.0
1772565813793793691,211.754427648,-0.0,0.0,0.0,0.0,0.0,-1.0
1772565813865622594,211.826256384,-0.0,0.0,0.0,0.0,0.0,-1.0
1772565813915713216,211.876347136,-0.0,0.0,0.0,0.0,0.0,-1.0
1772565813969710548,211.930344448,-0.0,0.0,0.0,0.0,0.0,-1.0
1772565814025758217,211.986392064,-0.0,0.0,0.0,0.0,0.0,-1.0
1772565814086482927,212.0471168,-0.0,0.0,0.0,0.0,0.0,-1.0
1772565814137722049,212.098355968,-0.0,0.0,0.0,0.0,0.0,-1.0
1772565814237859475,212.19849344,-0.0,0.0,0.0,0.0,0.0,-1.0
1772565814287810641,212.248444416,-0.0,0.0,0.0,0.0,0.0,-1.0
1772565814338593156,212.299227136,-0.0,0.0,0.0,0.0,0.0,-1.0
1772565814389084200,212.349718016,-0.0,0.0,0.0,0.0,0.0,-1.0
1772565814441815475,212.402449408,-0.0,0.0,0.0,0.0,0.0,-1.0
1772565814540172730,212.500806656,-0.0,0.0,0.0,0.0,0.0,-1.0
1772565814640841741,212.601475584,-0.0,0.0,0.0,0.0,0.0,-1.0
1772565814690965929,212.651599872,-0.0,0.0,0.0,0.0,0.0,-1.0
1772565814741974835,212.70260864,-0.0,0.0,0.0,0.0,0.0,-1.0
1772565814841517916,212.80215168,-0.0,0.0,0.0,0.0,0.0,-1.0
1772565814891399491,212.85203328,-0.0,0.0,0.0,0.0,0.0,-1.0
1772565814941574118,212.902208,-0.0,0.0,0.0,0.0,0.0,-1.0
1772565815042177006,213.00281088,-0.0,0.0,0.0,0.0,0.0,-1.0
1772565815093176581,213.053810432,-0.0,0.0,0.0,0.0,0.0,-1.0
1772565815145599496,213.106233344,-0.0,0.0,0.0,0.0,0.0,-1.0
1772565815201856310,213.162490112,-0.0,0.0,0.0,0.0,0.0,-1.0
1772565815211295474,213.171929344,0.00496809184551239,0.0,0.0,0.0,0.0,-1.0
1772565815217647914,213.178281728,0.0144770173355937,0.0,0.0,0.0,0.0,-1.0
1772565815227237881,213.187871744,0.02292582578957081,0.0,0.0,0.0,0.0,-1.0
1772565815233954799,213.194588672,0.032242000102996826,0.0,0.0,0.0,0.0,-1.0
1772565815241381486,213.202015232,0.044963400810956955,0.0,0.0,0.0,0.0,-1.0
1772565815249736508,213.210370304,0.06398124992847443,0.0,0.0,0.0,0.0,-1.0
1772565815257250219,213.21788416,0.0912872850894928,0.0,0.0,0.0,0.0,-1.0
1772565815265783817,213.226417664,0.12553226947784424,0.0,0.0,0.0,0.0,-1.0
1772565815273760970,213.23439488,0.3371700942516327,0.0,0.0,0.0,0.0,-1.0
1772565815281298002,213.241931776,0.35008424520492554,0.0,0.0,0.0,0.0,-1.0
1772565815289824818,213.250458624,0.37424203753471375,0.0,0.0,0.0,0.0,-1.0
1772565815298362329,213.258996224,0.4074269235134125,0.0,0.0,0.0,0.0,-1.0
1772565815305860278,213.266494208,0.44655483961105347,0.0,0.0,0.0,0.0,-1.0
1772565815313713578,213.27434752,0.4878351390361786,0.0,0.0,0.0,0.0,-1.0
1772565815321193876,213.28182784,0.7101383805274963,0.0,0.0,0.0,0.0,-1.0
1772565815330479638,213.291113472,0.720514714717865,0.0,0.0,0.0,0.0,-1.0
1772565815337998148,213.298631936,0.7374444007873535,0.0,0.0,0.0,0.0,-1.0
1772565815347133411,213.307767296,0.7374444007873535,0.0,0.0,0.0,0.0,-1.0
1772565815347163794,213.30779776,0.763369083404541,0.0,0.0,0.0,0.0,-1.0
1772565815347176236,213.307810048,0.763369083404541,0.0,0.0,0.0,0.0,-0.9884672164916992
1772565815347267280,213.307901184,0.763369083404541,0.0,0.0,0.0,0.0,-0.9884672164916992
1772565815353712427,213.31434624,0.763369083404541,0.0,0.0,0.0,0.0,-0.9884672164916992
1772565815354170160,213.314803968,0.7928274869918823,0.0,0.0,0.0,0.0,-0.9884672164916992
1772565815354482691,213.315116544,0.7928274869918823,0.0,0.0,0.0,0.0,-0.9626710414886475
1772565815354777550,213.315411456,0.7928274869918823,0.0,0.0,0.0,0.0,-0.9626710414886475
1772565815361195702,213.321829632,0.7928274869918823,0.0,0.0,0.0,0.0,-0.9626710414886475
1772565815361534802,213.322168576,0.8248879909515381,0.0,0.0,0.0,0.0,-0.9626710414886475
1772565815361806285,213.322440192,0.8248879909515381,0.0,0.0,0.0,0.0,-0.9277192950248718
1772565815362087648,213.322721536,0.8248879909515381,0.0,0.0,0.0,0.0,-0.9277192950248718
1772565815370002306,213.330636288,0.8248879909515381,0.0,0.0,0.0,0.0,-0.9277192950248718
1772565815370350712,213.330984448,0.859197199344635,0.0,0.0,0.0,0.0,-0.9277192950248718
1772565815370722500,213.331356416,0.859197199344635,0.0,0.0,0.0,0.0,-0.7123871445655823
1772565815370979892,213.331613696,0.859197199344635,0.0,0.0,0.0,0.0,-0.7123871445655823
1772565815377208130,213.33784192,0.859197199344635,0.0,0.0,0.0,0.0,-0.7123871445655823
1772565815377595848,213.33822976,1.0,0.0,0.0,0.0,0.0,-0.7123871445655823
1772565815377834728,213.338468608,1.0,0.0,0.0,0.0,0.0,-0.6948469877243042
1772565815378197710,213.338831616,1.0,0.0,0.0,0.0,0.0,-0.6948469877243042
1772565815385853811,213.346487552,1.0,0.0,0.0,0.0,0.0,-0.6948469877243042
1772565815386255346,213.346889216,1.0,0.0,0.0,0.0,0.0,-0.6661917567253113
1772565815386551935,213.347185664,1.0,0.0,0.0,0.0,0.0,-0.6661917567253113
1772565815393391076,213.35402496,1.0,0.0,0.0,0.0,0.0,-0.6301798820495605
1772565815393698107,213.354331904,1.0,0.0,0.0,0.0,0.0,-0.6301798820495605
1772565815400971193,213.36160512,1.0,0.0,0.0,0.0,0.0,-0.6301798820495605
1772565815401410496,213.362044416,1.0,0.0,0.0,0.0,0.0,-0.5896384716033936
1772565815401743665,213.362377472,1.0,0.0,0.0,0.0,0.0,-0.5896384716033936
1772565815409415199,213.370049024,1.0,0.0,0.0,0.0,0.0,-0.5896384716033936
1772565815409789703,213.370423552,1.0,0.0,0.0,0.0,0.0,-0.5492576956748962
1772565815410057994,213.37069184,1.0,0.0,0.0,0.0,0.0,-0.5492576956748962
1772565815418532060,213.379165952,1.0,0.0,0.0,0.0,0.0,-0.5115432143211365
1772565815418931631,213.379565568,1.0,0.0,0.0,0.0,0.0,-0.5115432143211365
1772565815425486482,213.386120448,1.0,0.0,0.0,0.0,0.0,-0.4771697223186493
1772565815425806179,213.386439936,1.0,0.0,0.0,0.0,0.0,-0.4771697223186493
1772565815434967771,213.395601664,1.0,0.0,0.0,0.0,0.0,-0.4468761086463928
1772565815435389141,213.39602304,1.0,0.0,0.0,0.0,0.0,-0.4468761086463928
1772565815441780258,213.40241408,1.0,0.0,0.0,0.0,0.0,-0.4468761086463928
1772565815442047818,213.4026816,1.0,0.0,0.0,0.0,0.0,-0.4202446937561035
1772565815442451250,213.403085056,1.0,0.0,0.0,0.0,0.0,-0.4202446937561035
1772565815449341478,213.409975296,1.0,0.0,0.0,0.0,0.0,-0.397146999835968
1772565815449909259,213.410543104,1.0,0.0,0.0,0.0,0.0,-0.397146999835968
1772565815457938665,213.418572544,1.0,0.0,0.0,0.0,0.0,-0.37645864486694336
1772565815458482211,213.419116032,1.0,0.0,0.0,0.0,0.0,-0.37645864486694336
1772565815465488140,213.426121984,1.0,0.0,0.0,0.0,0.0,-0.37645864486694336
1772565815465989244,213.426622976,1.0,0.0,0.0,0.0,0.0,-0.35830816626548767
1772565815466289262,213.426923008,1.0,0.0,0.0,0.0,0.0,-0.35830816626548767
1772565815473979541,213.434613504,1.0,0.0,0.0,0.0,0.0,-0.3409608006477356
1772565815474473419,213.435107328,1.0,0.0,0.0,0.0,0.0,-0.3409608006477356
1772565815481403907,213.44203776,1.0,0.0,0.0,0.0,0.0,-0.32390257716178894
1772565815481829616,213.442463488,1.0,0.0,0.0,0.0,0.0,-0.32390257716178894
1772565815488916633,213.449550592,1.0,0.0,0.0,0.0,0.0,-0.32390257716178894
1772565815489252889,213.44988672,1.0,0.0,0.0,0.0,0.0,-0.30722981691360474
1772565815492275773,213.452909568,1.0,0.0,0.0,0.0,0.0,-0.30722981691360474
1772565815497410396,213.45804416,1.0,0.0,0.0,0.0,0.0,-0.30722981691360474
1772565815497806860,213.458440704,1.0,0.0,0.0,0.0,0.0,-0.2894648313522339
1772565815498190675,213.458824448,1.0,0.0,0.0,0.0,0.0,-0.2894648313522339
1772565815507802739,213.46843648,1.0,0.0,0.0,0.0,0.0,-0.26941901445388794
1772565815508420310,213.469054208,1.0,0.0,0.0,0.0,0.0,-0.26941901445388794
1772565815513142803,213.47377664,1.0,0.0,0.0,0.0,0.0,-0.26941901445388794
1772565815513504455,213.474138368,1.0,0.0,0.0,0.0,0.0,-0.24911616742610931
1772565815513775443,213.474409216,1.0,0.0,0.0,0.0,0.0,-0.24911616742610931
1772565815524342405,213.484976384,1.0,0.0,0.0,0.0,0.0,-0.24911616742610931
1772565815524676167,213.485309952,1.0,0.0,0.0,0.0,0.0,-0.22781746089458466
1772565815524949906,213.485583872,1.0,0.0,0.0,0.0,0.0,-0.22781746089458466
1772565815529325792,213.48995968,1.0,0.0,0.0,0.0,0.0,-0.205105260014534
1772565815529766080,213.4904,1.0,0.0,0.0,0.0,0.0,-0.205105260014534
1772565815537941365,213.498575104,1.0,0.0,0.0,0.0,0.0,-0.18126869201660156
1772565815538221854,213.49885568,1.0,0.0,0.0,0.0,0.0,-0.18126869201660156
1772565815545299923,213.505933824,1.0,0.0,0.0,0.0,0.0,-0.18126869201660156
1772565815545658885,213.506292736,1.0,0.0,0.0,0.0,0.0,-0.15566527843475342
1772565815545958712,213.506592512,1.0,0.0,0.0,0.0,0.0,-0.15566527843475342
1772565815554193081,213.514827008,1.0,0.0,0.0,0.0,0.0,-0.1322784572839737
1772565815554831761,213.515465728,1.0,0.0,0.0,0.0,0.0,-0.1322784572839737
1772565815561872322,213.52250624,1.0,0.0,0.0,0.0,0.0,-0.1322784572839737
1772565815562324197,213.52295808,1.0,0.0,0.0,0.0,0.0,-0.11232899129390717
1772565815562704910,213.523338752,1.0,0.0,0.0,0.0,0.0,-0.11232899129390717
1772565815570660557,213.531294464,1.0,0.0,0.0,0.0,0.0,-0.09555987268686295
1772565815571123745,213.531757568,1.0,0.0,0.0,0.0,0.0,-0.09555987268686295
1772565815577117939,213.537751808,1.0,0.0,0.0,0.0,0.0,-0.08152136206626892
1772565815587822018,213.548455936,1.0,0.0,0.0,0.0,0.0,-0.06966733187437057
1772565815593101372,213.553735168,1.0,0.0,0.0,0.0,0.0,-0.06966733187437057
1772565815593613813,213.55424768,1.0,0.0,0.0,0.0,0.0,-0.060190532356500626
1772565815603262187,213.563896064,1.0,0.0,0.0,0.0,0.0,-0.060190532356500626
1772565815603846976,213.564480768,1.0,0.0,0.0,0.0,0.0,-0.05219146981835365
1772565815609130052,213.56976384,1.0,0.0,0.0,0.0,0.0,-0.05219146981835365
1772565815609478508,213.570112256,1.0,0.0,0.0,0.0,0.0,-0.04557377099990845
1772565815617004012,213.577637888,1.0,0.0,0.0,0.0,0.0,-0.04557377099990845
1772565815617245647,213.577879552,1.0,0.0,0.0,0.0,0.0,-0.040273189544677734
1772565815625588799,213.586222592,1.0,0.0,0.0,0.0,0.0,-0.040273189544677734
1772565815625983145,213.586617088,1.0,0.0,0.0,0.0,0.0,-0.036032721400260925
1772565815633594010,213.594227968,1.0,0.0,0.0,0.0,0.0,-0.036032721400260925
1772565815633980904,213.594614784,1.0,0.0,0.0,0.0,0.0,-0.032434750348329544
1772565815641087699,213.6017216,1.0,0.0,0.0,0.0,0.0,-0.032434750348329544
1772565815641757533,213.602391296,1.0,0.0,0.0,0.0,0.0,-0.029350774362683296
1772565815648970390,213.609604352,1.0,0.0,0.0,0.0,0.0,-0.029350774362683296
1772565815649358834,213.609992704,1.0,0.0,0.0,0.0,0.0,-0.027102041989564896
1772565815657623677,213.618257408,1.0,0.0,0.0,0.0,0.0,-0.025303056463599205
1772565815690405025,213.651038976,1.0,0.0,0.0,0.0,0.0,-0.03391248732805252
1772565815697242794,213.657876736,1.0,0.0,0.0,0.0,0.0,-0.03391248732805252
1772565815697659726,213.658293504,1.0,0.0,0.0,0.0,0.0,-0.04762975499033928
1772565815709926059,213.67056,1.0,0.0,0.0,0.0,0.0,-0.0671294778585434
1772565815713170838,213.6738048,1.0,0.0,0.0,0.0,0.0,-0.08984167128801346
1772565815721902684,213.682536448,1.0,0.0,0.0,0.0,0.0,-0.08984167128801346
1772565815724366879,213.685000704,1.0,0.0,0.0,0.0,0.0,-0.11891456693410873
1772565815729031220,213.689665024,1.0,0.0,0.0,0.0,0.0,-0.15704664587974548
1772565815738092648,213.6987264,1.0,0.0,0.0,0.0,0.0,-0.15704664587974548
1772565815738827838,213.699461632,1.0,0.0,0.0,0.0,0.0,-0.4175140857696533
1772565815739380452,213.700014336,1.0,0.0,0.0,0.0,0.0,-0.4175140857696533
1772565815745463213,213.706097152,1.0,0.0,0.0,0.0,0.0,-0.4175140857696533
1772565815745798893,213.706432768,1.0,0.0,0.0,0.0,0.0,-0.4515984356403351
1772565815746066236,213.706700032,1.0,0.0,0.0,0.0,0.0,-0.4515984356403351
1772565815753142265,213.713776128,1.0,0.0,0.0,0.0,0.0,-0.4515984356403351
1772565815753632751,213.714266624,1.0,0.0,0.0,0.0,0.0,-0.7594177722930908
1772565815753953049,213.71458688,1.0,0.0,0.0,0.0,0.0,-0.7594177722930908
1772565815761566552,213.72220032,1.0,0.0,0.0,0.0,0.0,-0.7594177722930908
1772565815761826312,213.72246016,1.0,0.0,0.0,0.0,0.0,-0.7946586012840271
1772565815762148503,213.722782464,1.0,0.0,0.0,0.0,0.0,-0.7946586012840271
1772565815771174454,213.731808256,1.0,0.0,0.0,0.0,0.0,-0.7946586012840271
1772565815771195342,213.731829248,1.0,0.0,0.0,0.0,0.0,-1.0
1772565815771201216,213.731835136,1.0,0.0,0.0,0.0,0.0,-1.0
1772565815777733243,213.738366976,1.0,0.0,0.0,0.0,0.0,-1.0
1772565815778130660,213.738764544,1.0,0.0,0.0,0.0,0.0,-1.0
1772565815785344111,213.745977856,1.0,0.0,0.0,0.0,0.0,-1.0
1772565815787755850,213.748389632,1.0,0.0,0.0,0.0,0.0,-1.0
1772565815793256795,213.75389056,1.0,0.0,0.0,0.0,0.0,-1.0
1772565815801781626,213.76241536,1.0,0.0,0.0,0.0,0.0,-1.0
1772565815802195221,213.762829056,1.0,0.0,0.0,0.0,0.0,-1.0
1772565815809233561,213.76986752,1.0,0.0,0.0,0.0,0.0,-1.0
1772565815817216080,213.777849856,1.0,0.0,0.0,0.0,0.0,-1.0
1772565815817716457,213.778350336,1.0,0.0,0.0,0.0,0.0,-1.0
1772565815825672481,213.786306304,1.0,0.0,0.0,0.0,0.0,-1.0
1772565815826248653,213.78688256,1.0,0.0,0.0,0.0,0.0,-1.0
1772565815833469973,213.794103808,1.0,0.0,0.0,0.0,0.0,-1.0
1772565815833868531,213.7945024,0.9860578179359436,0.0,0.0,0.0,0.0,-1.0
1772565815834206254,213.794840064,0.9860578179359436,0.0,0.0,0.0,0.0,-1.0
1772565815840884084,213.801517824,0.9860578179359436,0.0,0.0,0.0,0.0,-1.0
1772565815841259591,213.801893376,0.9632171392440796,0.0,0.0,0.0,0.0,-1.0
1772565815841638879,213.802272768,0.9632171392440796,0.0,0.0,0.0,0.0,-1.0
1772565815849749451,213.81038336,0.9632171392440796,0.0,0.0,0.0,0.0,-1.0
1772565815850142760,213.810776576,0.9285545349121094,0.0,0.0,0.0,0.0,-1.0
1772565815850784120,213.811417856,0.9285545349121094,0.0,0.0,0.0,0.0,-1.0
1772565815858995861,213.819629824,0.7072471976280212,0.0,0.0,0.0,0.0,-1.0
1772565815859373021,213.820006912,0.7072471976280212,0.0,0.0,0.0,0.0,-1.0
1772565815865738382,213.826372352,0.6889681816101074,0.0,0.0,0.0,0.0,-1.0
1772565815865967396,213.826601216,0.6889681816101074,0.0,0.0,0.0,0.0,-1.0
1772565815874126258,213.834760192,0.6558796763420105,0.0,0.0,0.0,0.0,-1.0
1772565815874497073,213.83513088,0.6558796763420105,0.0,0.0,0.0,0.0,-1.0
1772565815881943958,213.84257792,0.4072020351886749,0.0,0.0,0.0,0.0,-1.0
1772565815889402626,213.85003648,0.38253024220466614,0.0,0.0,0.0,0.0,-1.0
1772565815889989084,213.850622976,0.38253024220466614,0.0,0.0,0.0,0.0,-1.0
1772565815897870271,213.858504192,0.38253024220466614,0.0,0.0,0.0,0.0,-1.0
1772565815898225256,213.858859008,0.15325592458248138,0.0,0.0,0.0,0.0,-1.0
1772565815905249882,213.865883648,0.15325592458248138,0.0,0.0,0.0,0.0,-1.0
1772565815905635877,213.866269696,0.13064010441303253,0.0,0.0,0.0,0.0,-1.0
1772565815905917055,213.866550784,0.13064010441303253,0.0,0.0,0.0,0.0,-1.0
1772565815913989436,213.874623232,0.13064010441303253,0.0,0.0,0.0,0.0,-1.0
1772565815914422214,213.875056128,0.0993184745311737,0.0,0.0,0.0,0.0,-1.0
1772565815921236525,213.881870336,0.0993184745311737,0.0,0.0,0.0,0.0,-1.0
1772565815921662164,213.882296064,0.07153056561946869,0.0,0.0,0.0,0.0,-1.0
1772565815932181009,213.892814848,0.07153056561946869,0.0,0.0,0.0,0.0,-1.0
1772565815932880241,213.893513984,0.04518827423453331,0.0,0.0,0.0,0.0,-1.0
1772565815937199333,213.897833216,0.04518827423453331,0.0,0.0,0.0,0.0,-1.0
1772565815937476455,213.898110208,0.01894235610961914,0.0,0.0,0.0,0.0,-1.0
1772565815947605142,213.908239104,-0.0,0.0,0.0,0.0,0.0,-1.0
1772565815947947214,213.90858112,-0.0,0.0,0.0,0.0,0.0,-1.0
1772565816001772713,213.962406656,-0.0,0.0,0.0,0.0,0.0,-1.0
1772565816057772992,214.018406912,-0.0,0.0,0.0,0.0,0.0,-1.0
1772565816118082336,214.07871616,-0.0,0.0,0.0,0.0,0.0,-1.0
1772565816146176370,214.106810112,-0.0,0.0,0.0,0.0,0.0,-1.0
1772565816196176996,214.156810752,-0.0,0.0,0.0,0.0,0.0,-1.0
1772565816249227993,214.209861888,-0.0,0.0,0.0,0.0,0.0,-1.0
1772565816305161243,214.265795072,-0.0,0.0,0.0,0.0,0.0,-1.0
1772565816361759117,214.322393088,-0.0,0.0,0.0,0.0,0.0,-1.0
1772565816418539509,214.379173376,-0.0,0.0,0.0,0.0,0.0,-1.0
1772565816419260979,214.379894784,0.011714288964867592,0.0,0.0,0.0,0.0,-1.0
1772565816425874488,214.386508288,0.027905160561203957,0.0,0.0,0.0,0.0,-1.0
1772565816433865922,214.39449984,0.04570227116346359,0.0,0.0,0.0,0.0,-1.0
1772565816441109902,214.401743872,0.0664227306842804,0.0,0.0,0.0,0.0,-1.0
1772565816450104716,214.410738688,0.09029141813516617,0.0,0.0,0.0,0.0,-1.0
1772565816457621643,214.418255616,0.11557359248399734,0.0,0.0,0.0,0.0,-1.0
1772565816466427944,214.42706176,0.14323300123214722,0.0,0.0,0.0,0.0,-1.0
1772565816473787709,214.434421504,0.17272351682186127,0.0,0.0,0.0,0.0,-1.0
1772565816481538859,214.442172672,0.17272351682186127,0.0,0.0,0.0,0.0,-1.0
1772565816482076266,214.442710016,0.2087353616952896,0.0,0.0,0.0,0.0,-1.0
1772565816490116719,214.450750464,0.2087353616952896,0.0,0.0,0.0,0.0,-1.0
1772565816493424568,214.454058496,0.24702805280685425,0.0,0.0,0.0,0.0,-1.0
1772565816497851033,214.458484992,0.24702805280685425,0.0,0.0,0.0,0.0,-1.0
1772565816498185245,214.458819072,0.2858668863773346,0.0,0.0,0.0,0.0,-1.0
1772565816505452570,214.4660864,0.2858668863773346,0.0,0.0,0.0,0.0,-1.0
1772565816505798875,214.466432768,0.32727566361427307,0.0,0.0,0.0,0.0,-1.0
1772565816513083132,214.473716992,0.32727566361427307,0.0,0.0,0.0,0.0,-1.0
1772565816513542840,214.474176768,0.5502535104751587,0.0,0.0,0.0,0.0,-1.0
1772565816521571928,214.482205696,0.5502535104751587,0.0,0.0,0.0,0.0,-1.0
1772565816521998385,214.482632192,0.5615935921669006,0.0,0.0,0.0,0.0,-1.0
1772565816529634918,214.490268672,0.5615935921669006,0.0,0.0,0.0,0.0,-1.0
1772565816530097019,214.490730752,0.5776880383491516,0.0,0.0,0.0,0.0,-1.0
1772565816539316511,214.499950336,0.5776880383491516,0.0,0.0,0.0,0.0,-1.0
1772565816539338568,214.499972352,0.6000468730926514,0.0,0.0,0.0,0.0,-1.0
1772565816545877999,214.506511872,0.6000468730926514,0.0,0.0,0.0,0.0,-1.0
1772565816546347819,214.506981632,0.6243010759353638,0.0,0.0,0.0,0.0,-1.0
1772565816554040917,214.514674688,0.6243010759353638,0.0,0.0,0.0,0.0,-1.0
1772565816554556200,214.515190016,0.6504185199737549,0.0,0.0,0.0,0.0,-1.0
1772565816561845316,214.522479104,0.6504185199737549,0.0,0.0,0.0,0.0,-1.0
1772565816562143420,214.522777344,0.675540030002594,0.0,0.0,0.0,0.0,-1.0
1772565816570590258,214.531224064,0.675540030002594,0.0,0.0,0.0,0.0,-1.0
1772565816571195934,214.53182976,0.6998584866523743,0.0,0.0,0.0,0.0,-1.0
1772565816577633879,214.538267648,0.6998584866523743,0.0,0.0,0.0,0.0,-1.0
1772565816578046144,214.538680064,0.7217675447463989,0.0,0.0,0.0,0.0,-1.0
1772565816585277746,214.545911552,0.7217675447463989,0.0,0.0,0.0,0.0,-1.0
1772565816585744053,214.546377984,0.7442548871040344,0.0,0.0,0.0,0.0,-1.0
1772565816593705597,214.554339328,0.7442548871040344,0.0,0.0,0.0,0.0,-1.0
1772565816594028972,214.554662912,0.766806423664093,0.0,0.0,0.0,0.0,-1.0
1772565816601398699,214.56203264,0.766806423664093,0.0,0.0,0.0,0.0,-1.0
1772565816601764986,214.56239872,0.7875269055366516,0.0,0.0,0.0,0.0,-1.0
1772565816608883022,214.5695168,0.7875269055366516,0.0,0.0,0.0,0.0,-1.0
1772565816609231012,214.56986496,0.80673748254776,0.0,0.0,0.0,0.0,-1.0
1772565816609524428,214.570158336,0.80673748254776,0.0,0.0,0.0,0.0,-1.0
1772565816617249178,214.577883136,0.80673748254776,0.0,0.0,0.0,0.0,-1.0
1772565816617797838,214.578431744,0.824952244758606,0.0,0.0,0.0,0.0,-1.0
1772565816625767681,214.586401536,0.824952244758606,0.0,0.0,0.0,0.0,-1.0
1772565816626143007,214.586776832,0.8417856097221375,0.0,0.0,0.0,0.0,-1.0
1772565816633170486,214.593804288,0.8584583401679993,0.0,0.0,0.0,0.0,-1.0
1772565816641664242,214.602298112,0.8584583401679993,0.0,0.0,0.0,0.0,-1.0
1772565816641905898,214.602539776,0.8742637038230896,0.0,0.0,0.0,0.0,-1.0
1772565816650488342,214.611122176,0.8889768719673157,0.0,0.0,0.0,0.0,-1.0
1772565816657767176,214.618401024,0.8889768719673157,0.0,0.0,0.0,0.0,-1.0
1772565816658180098,214.618813952,0.902437150478363,0.0,0.0,0.0,0.0,-1.0
1772565816667339692,214.627973632,0.9149015545845032,0.0,0.0,0.0,0.0,-1.0
1772565816672928249,214.633562112,0.9265627861022949,0.0,0.0,0.0,0.0,-1.0
1772565816681282428,214.64191616,0.9265627861022949,0.0,0.0,0.0,0.0,-1.0
1772565816681864579,214.64249856,0.9385132193565369,0.0,0.0,0.0,0.0,-1.0
1772565816689744016,214.650377984,0.9385132193565369,0.0,0.0,0.0,0.0,-1.0
1772565816690060389,214.650694144,0.9505278468132019,0.0,0.0,0.0,0.0,-1.0
1772565816697176933,214.657810688,0.9505278468132019,0.0,0.0,0.0,0.0,-1.0
1772565816697847721,214.658481664,1.0,0.0,0.0,0.0,0.0,-1.0
1772565816698399249,214.659033088,1.0,0.0,0.0,0.0,0.0,-1.0
1772565816710293112,214.670926848,1.0,0.0,0.0,0.0,0.0,-1.0
1772565816722102808,214.68273664,1.0,0.0,0.0,0.0,0.0,-1.0
1772565816729294505,214.689928448,1.0,0.0,0.0,0.0,0.0,-1.0
1772565816761304000,214.72193792,1.0,0.0,0.0,0.0,0.0,-1.0
1772565816777443273,214.738077184,1.0,0.0,0.0,0.0,0.0,-1.0
1772565816793692049,214.754326016,1.0,0.0,0.0,0.0,0.0,-1.0
1772565816794144946,214.75477888,1.0,0.0,0.0,0.0,0.0,-1.0
1772565816841711098,214.80234496,1.0,0.0,0.0,0.0,0.0,-1.0
1772565816842203814,214.80283776,1.0,0.0,0.0,0.0,0.0,-1.0
1772565816849131778,214.809765632,1.0,0.0,0.0,0.0,0.0,-1.0
1772565816857058950,214.817692928,1.0,0.0,0.0,0.0,0.0,-1.0
1772565816867010518,214.827644416,1.0,0.0,0.0,0.0,0.0,-1.0
1772565816873437477,214.834071296,1.0,0.0,0.0,0.0,0.0,-1.0
1772565816881891245,214.842525184,1.0,0.0,0.0,0.0,0.0,-1.0
1772565816889295800,214.849929728,1.0,0.0,0.0,0.0,0.0,-1.0
1772565816898993966,214.859627776,1.0,0.0,0.0,0.0,0.0,-1.0
1772565816905591788,214.866225664,1.0,0.0,0.0,0.0,0.0,-1.0
1772565816913041822,214.873675776,1.0,0.0,0.0,0.0,0.0,-1.0
1772565816921514573,214.882148352,1.0,0.0,0.0,0.0,0.0,-1.0
1772565816929082719,214.88971648,1.0,0.0,0.0,0.0,0.0,-1.0
